raw_id,provider_id,provider_name,source_url,raw_title,raw_url,raw_description,raw_category,raw_subcategory,raw_tags,raw_duration,raw_level,raw_language,raw_certificate_info,raw_badge_info,raw_price_info,raw_rating,raw_reviews_count,raw_enrollment_count,raw_image_url,raw_instructors,raw_json,scraped_at,status,error_message
cognitiveclass_0034d10d,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Track New Year Goals With Pandasai Insights,https://cognitiveclass.ai/courses/track-new-year-goals-with-pandasai-insights,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/track-new-year-goals-with-pandasai-insights""}",2026-05-23 14:13:58,active,
cognitiveclass_001a40a3,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Instruction Based Fine Tuning Llms,https://cognitiveclass.ai/courses/instruction-based-fine-tuning-llms,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/instruction-based-fine-tuning-llms""}",2026-05-23 14:13:58,active,
cognitiveclass_006a2df8,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Embed Documents Using Watsonx S Embedding Model,https://cognitiveclass.ai/courses/embed-documents-using-watsonx-s-embedding-model,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/embed-documents-using-watsonx-s-embedding-model""}",2026-05-23 14:13:58,active,
cognitiveclass_0010e7ff,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Text To Tokens How To Implement Tokenization In Nlp,https://cognitiveclass.ai/courses/text-to-tokens-how-to-implement-tokenization-in-nlp,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/text-to-tokens-how-to-implement-tokenization-in-nlp""}",2026-05-23 14:13:58,active,
cognitiveclass_0003e12f,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Fine Tuning Large Language Models With Dpo Hugging Face,https://cognitiveclass.ai/courses/fine-tuning-large-language-models-with-dpo-hugging-face,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/fine-tuning-large-language-models-with-dpo-hugging-face""}",2026-05-23 14:13:58,active,
cognitiveclass_0065b41e,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Qa Bot With Langchain And Llm To Answer Questions From Doc,https://cognitiveclass.ai/courses/qa-bot-with-langchain-and-llm-to-answer-questions-from-doc,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/qa-bot-with-langchain-and-llm-to-answer-questions-from-doc""}",2026-05-23 14:13:58,active,
cognitiveclass_0092c62f,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Fine Tune Transformers For Sentiment Analysis In Huggingface,https://cognitiveclass.ai/courses/fine-tune-transformers-for-sentiment-analysis-in-huggingface,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/fine-tune-transformers-for-sentiment-analysis-in-huggingface""}",2026-05-23 14:13:58,active,
cognitiveclass_0030df4b,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Build An Ai Powered Agent For Geospatial Insights,https://cognitiveclass.ai/courses/build-an-ai-powered-agent-for-geospatial-insights,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/build-an-ai-powered-agent-for-geospatial-insights""}",2026-05-23 14:13:58,active,
cognitiveclass_00066753,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Identify Data Leakage In Machine Learning Models,https://cognitiveclass.ai/courses/identify-data-leakage-in-machine-learning-models,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/identify-data-leakage-in-machine-learning-models""}",2026-05-23 14:13:58,active,
cognitiveclass_00454ab6,cognitiveclass,CognitiveClass (IBM),https://cognitiveclass.ai/sitemap.xml,Building Your Own Gpt Like Model,https://cognitiveclass.ai/courses/building-your-own-gpt-like-model,,Data Science,,IBM;Data Science;AI;Cloud,,intermediate,English,,,free,,,,,,"{""url"": ""https://cognitiveclass.ai/courses/building-your-own-gpt-like-model""}",2026-05-23 14:13:58,active,
