raw_id,provider_id,provider_name,source_url,raw_title,raw_url,raw_description,raw_category,raw_subcategory,raw_tags,raw_duration,raw_level,raw_language,raw_certificate_info,raw_badge_info,raw_price_info,raw_rating,raw_reviews_count,raw_enrollment_count,raw_image_url,raw_instructors,raw_json,scraped_at,status,error_message
nextjs_learn_0020199e,nextjs_learn,Next.js Learn,https://nextjs.org/sitemap.xml,Data Fetching Two Forms,https://nextjs.org/learn/pages-router/data-fetching-two-forms,,Web Development,,Next.js;React;Web Development,,intermediate,English,,,free,,,,,,"{""url"": ""https://nextjs.org/learn/pages-router/data-fetching-two-forms""}",2026-05-23 14:32:51,active,
nextjs_learn_00004a32,nextjs_learn,Next.js Learn,https://nextjs.org/sitemap.xml,Seo,https://nextjs.org/learn/seo,,Web Development,,Next.js;React;Web Development,,intermediate,English,,,free,,,,,,"{""url"": ""https://nextjs.org/learn/seo""}",2026-05-23 14:32:51,active,
nextjs_learn_008f64d6,nextjs_learn,Next.js Learn,https://nextjs.org/sitemap.xml,Dynamic Routes,https://nextjs.org/learn/pages-router/dynamic-routes,,Web Development,,Next.js;React;Web Development,,intermediate,English,,,free,,,,,,"{""url"": ""https://nextjs.org/learn/pages-router/dynamic-routes""}",2026-05-23 14:32:51,active,
nextjs_learn_00767457,nextjs_learn,Next.js Learn,https://nextjs.org/sitemap.xml,Fid,https://nextjs.org/learn/seo/fid,,Web Development,,Next.js;React;Web Development,,intermediate,English,,,free,,,,,,"{""url"": ""https://nextjs.org/learn/seo/fid""}",2026-05-23 14:32:51,active,
nextjs_learn_0016ed72,nextjs_learn,Next.js Learn,https://nextjs.org/sitemap.xml,Dynamic Routes Polishing Post Page,https://nextjs.org/learn/pages-router/dynamic-routes-polishing-post-page,,Web Development,,Next.js;React;Web Development,,intermediate,English,,,free,,,,,,"{""url"": ""https://nextjs.org/learn/pages-router/dynamic-routes-polishing-post-page""}",2026-05-23 14:32:51,active,
nextjs_learn_0015e902,nextjs_learn,Next.js Learn,https://nextjs.org/sitemap.xml,Deploying Nextjs App Deploy,https://nextjs.org/learn/pages-router/deploying-nextjs-app-deploy,,Web Development,,Next.js;React;Web Development,,intermediate,English,,,free,,,,,,"{""url"": ""https://nextjs.org/learn/pages-router/deploying-nextjs-app-deploy""}",2026-05-23 14:32:51,active,
nextjs_learn_006504a0,nextjs_learn,Next.js Learn,https://nextjs.org/sitemap.xml,Rendering And Ranking,https://nextjs.org/learn/seo/rendering-and-ranking,,Web Development,,Next.js;React;Web Development,,intermediate,English,,,free,,,,,,"{""url"": ""https://nextjs.org/learn/seo/rendering-and-ranking""}",2026-05-23 14:32:51,active,
nextjs_learn_0003b8be,nextjs_learn,Next.js Learn,https://nextjs.org/sitemap.xml,Next Steps,https://nextjs.org/learn/seo/next-steps,,Web Development,,Next.js;React;Web Development,,intermediate,English,,,free,,,,,,"{""url"": ""https://nextjs.org/learn/seo/next-steps""}",2026-05-23 14:32:51,active,
nextjs_learn_0092030b,nextjs_learn,Next.js Learn,https://nextjs.org/sitemap.xml,Error Handling,https://nextjs.org/learn/dashboard-app/error-handling,,Web Development,,Next.js;React;Web Development,,intermediate,English,,,free,,,,,,"{""url"": ""https://nextjs.org/learn/dashboard-app/error-handling""}",2026-05-23 14:32:51,active,
nextjs_learn_008c4611,nextjs_learn,Next.js Learn,https://nextjs.org/sitemap.xml,Deploying Nextjs App Setup,https://nextjs.org/learn/pages-router/deploying-nextjs-app-setup,,Web Development,,Next.js;React;Web Development,,intermediate,English,,,free,,,,,,"{""url"": ""https://nextjs.org/learn/pages-router/deploying-nextjs-app-setup""}",2026-05-23 14:32:51,active,
