raw_id,provider_id,provider_name,source_url,raw_title,raw_url,raw_description,raw_category,raw_subcategory,raw_tags,raw_duration,raw_level,raw_language,raw_certificate_info,raw_badge_info,raw_price_info,raw_rating,raw_reviews_count,raw_enrollment_count,raw_image_url,raw_instructors,raw_json,scraped_at,status,error_message
tata_strive_1300,tata_strive,Tata STRIVE,https://tatastrive.com/what-we-do/courses/,Google UX Design Professional,https://tatastrive.com/what-we-do/courses/#1300,"Eligibility: Final Year students of BE/BTech/MTech, BCA, MCA, BSc (CS/IT), MSc (cs/it), BSc, BSc(Maths/Statistics/IT)",Job Skills,,"[""Final Year students of BE/BTech/MTech, BCA, MCA, BSc (CS/IT), MSc (cs/it), BSc, BSc(Maths/Statistics/IT)""]",6 Weeks,beginner,"English, Hindi",certificate upon completion,,free,,,,https://tatastrive.com/wp-content/uploads/2023/07/a7-1.svg,,"{""post_id"": ""1300"", ""eligibility"": ""Final Year students of BE/BTech/MTech, BCA, MCA, BSc (CS/IT), MSc (cs/it), BSc, BSc(Maths/Statistics/IT)""}",2026-05-29 08:41:54,active,
tata_strive_1044,tata_strive,Tata STRIVE,https://tatastrive.com/what-we-do/courses/,UX Designer – Google Course,https://tatastrive.com/what-we-do/courses/#1044,"Eligibility: Final Year learners of BE/BTech/MTech, BCA, MCA, BSc (CS/IT), MSc (cs/it), BSc, BSc(Maths/Statistics/IT)",Job Skills,,"[""Final Year learners of BE/BTech/MTech, BCA, MCA, BSc (CS/IT), MSc (cs/it), BSc, BSc(Maths/Statistics/IT)""]",10 Weeks,beginner,"English, Hindi",certificate upon completion,,free,,,,https://tatastrive.com/wp-content/uploads/2023/06/a40.svg,,"{""post_id"": ""1044"", ""eligibility"": ""Final Year learners of BE/BTech/MTech, BCA, MCA, BSc (CS/IT), MSc (cs/it), BSc, BSc(Maths/Statistics/IT)""}",2026-05-29 08:41:54,active,
tata_strive_1424,tata_strive,Tata STRIVE,https://tatastrive.com/what-we-do/courses/,Entrepreneurship Development Program,https://tatastrive.com/what-we-do/courses/#1424,Eligibility: 10th pass I Age: 18-35 Years,Job Skills,,"[""10th pass I Age: 18-35 Years""]",10 days,beginner,"English, Hindi",certificate upon completion,,free,,,,https://tatastrive.com/wp-content/uploads/2023/06/a71.svg,,"{""post_id"": ""1424"", ""eligibility"": ""10th pass I Age: 18-35 Years""}",2026-05-29 08:41:54,active,
tata_strive_1008,tata_strive,Tata STRIVE,https://tatastrive.com/what-we-do/courses/,CCCB (Certificate Course In Cooking & Baking ),https://tatastrive.com/what-we-do/courses/#1008,Eligibility: 8th Pass,Job Skills,,"[""8th Pass""]",17 weeks + 4 weeks OJT,beginner,"English, Hindi",certificate upon completion,,free,,,,https://tatastrive.com/wp-content/uploads/2023/06/a21.svg,,"{""post_id"": ""1008"", ""eligibility"": ""8th Pass""}",2026-05-29 08:41:54,active,
tata_strive_348,tata_strive,Tata STRIVE,https://tatastrive.com/what-we-do/courses/,Commis Chef,https://tatastrive.com/what-we-do/courses/#348,Eligibility: ● 12th Class/I.T.I (two years after class 10th) OR ● 12th Class/I.T.I (one year after class 10th with 1 year of experience in the food production sector) OR ● Certificate-NSQF (level-3 Assistant Chef),Job Skills,,"[""\u25cf 12th Class/I.T.I (two years after class 10th) OR \u25cf 12th Class/I.T.I (one year after class 10th with 1 year of experience in the food production sector) OR \u25cf Certificate-NSQF (level-3 Assistant Chef)""]",11 weeks classroom + 8 weeks OJT,beginner,"English, Hindi",certificate upon completion,,free,,,,https://tatastrive.com/wp-content/uploads/2023/04/commis-chef.png,,"{""post_id"": ""348"", ""eligibility"": ""\u25cf 12th Class/I.T.I (two years after class 10th) OR \u25cf 12th Class/I.T.I (one year after class 10th with 1 year of experience in the food production sector) OR \u25cf Certificate-NSQF (level-3 Assistant Chef)""}",2026-05-29 08:41:54,active,
tata_strive_1027,tata_strive,Tata STRIVE,https://tatastrive.com/what-we-do/courses/,Food & Beverage (GSA),https://tatastrive.com/what-we-do/courses/#1027,Eligibility: 10th Class Pass,Job Skills,,"[""10th Class Pass""]",10 weeks classroom + 4 weeks OJT,beginner,"English, Hindi",certificate upon completion,,free,,,,https://tatastrive.com/wp-content/uploads/2023/06/a23.svg,,"{""post_id"": ""1027"", ""eligibility"": ""10th Class Pass""}",2026-05-29 08:41:54,active,
tata_strive_1029,tata_strive,Tata STRIVE,https://tatastrive.com/what-we-do/courses/,Front Office Associate,https://tatastrive.com/what-we-do/courses/#1029,Eligibility: 12th Pass,Job Skills,,"[""12th Pass""]",7 weeks classroom + 4 weeks OJT,beginner,"English, Hindi",certificate upon completion,,free,,,,https://tatastrive.com/wp-content/uploads/2023/06/a31.svg,,"{""post_id"": ""1029"", ""eligibility"": ""12th Pass""}",2026-05-29 08:41:54,active,
tata_strive_1031,tata_strive,Tata STRIVE,https://tatastrive.com/what-we-do/courses/,Housekeeping Attendant,https://tatastrive.com/what-we-do/courses/#1031,Eligibility: 10th Pass,Job Skills,,"[""10th Pass""]",12 weeks + 4 weeks OJT,beginner,"English, Hindi",certificate upon completion,,free,,,,https://tatastrive.com/wp-content/uploads/2023/06/a57.svg,,"{""post_id"": ""1031"", ""eligibility"": ""10th Pass""}",2026-05-29 08:41:54,active,
tata_strive_1032,tata_strive,Tata STRIVE,https://tatastrive.com/what-we-do/courses/,Housekeeping Operations,https://tatastrive.com/what-we-do/courses/#1032,Eligibility: 10th Pass,Job Skills,,"[""10th Pass""]",13 weeks classroom + 4 weeks OJT,beginner,"English, Hindi",certificate upon completion,,free,,,,https://tatastrive.com/wp-content/uploads/2023/06/a10.svg,,"{""post_id"": ""1032"", ""eligibility"": ""10th Pass""}",2026-05-29 08:41:54,active,
tata_strive_1033,tata_strive,Tata STRIVE,https://tatastrive.com/what-we-do/courses/,Quick Service Restaurant (QSR) Associate,https://tatastrive.com/what-we-do/courses/#1033,Eligibility: 10th Pass,Job Skills,,"[""10th Pass""]",13 weeks clasrrom + 4 weeks OJT,beginner,"English, Hindi",certificate upon completion,,free,,,,https://tatastrive.com/wp-content/uploads/2023/06/a23.svg,,"{""post_id"": ""1033"", ""eligibility"": ""10th Pass""}",2026-05-29 08:41:54,active,
