raw_id,provider_id,provider_name,source_url,raw_title,raw_url,raw_description,raw_category,raw_subcategory,raw_tags,raw_duration,raw_level,raw_language,raw_certificate_info,raw_badge_info,raw_price_info,raw_rating,raw_reviews_count,raw_enrollment_count,raw_image_url,raw_instructors,raw_json,scraped_at,status,error_message
oracle_learn_0044e203,oracle_learn,Oracle Learning Explorer,https://learn.oracle.com/sitemap.xml,89888,https://learn.oracle.com/ols/course/oracle-cloud-solutions/37192/89888/,,Cloud Computing,,Oracle;Cloud;Learning,,intermediate,English,,,free,,,,,,"{""url"": ""https://learn.oracle.com/ols/course/oracle-cloud-solutions/37192/89888/""}",2026-05-23 14:09:03,active,
oracle_learn_0033c4b0,oracle_learn,Oracle Learning Explorer,https://learn.oracle.com/sitemap.xml,89889,https://learn.oracle.com/ols/course/fundamentals-of-oci/37192/89889/,,Cloud Computing,,Oracle;Cloud;Learning,,intermediate,English,,,free,,,,,,"{""url"": ""https://learn.oracle.com/ols/course/fundamentals-of-oci/37192/89889/""}",2026-05-23 14:09:03,active,
oracle_learn_00282284,oracle_learn,Oracle Learning Explorer,https://learn.oracle.com/sitemap.xml,89895,https://learn.oracle.com/ols/course/fundamentals-of-saas/37192/89895/,,Cloud Computing,,Oracle;Cloud;Learning,,intermediate,English,,,free,,,,,,"{""url"": ""https://learn.oracle.com/ols/course/fundamentals-of-saas/37192/89895/""}",2026-05-23 14:09:03,active,
oracle_learn_0074cfe6,oracle_learn,Oracle Learning Explorer,https://learn.oracle.com/sitemap.xml,89896,https://learn.oracle.com/ols/course/fundamentals-of-paas/37192/89896/,,Cloud Computing,,Oracle;Cloud;Learning,,intermediate,English,,,free,,,,,,"{""url"": ""https://learn.oracle.com/ols/course/fundamentals-of-paas/37192/89896/""}",2026-05-23 14:09:03,active,
oracle_learn_001839d2,oracle_learn,Oracle Learning Explorer,https://learn.oracle.com/sitemap.xml,90272,https://learn.oracle.com/ols/course/whats-new-in-content-management-2043-new/37192/90272/,,Cloud Computing,,Oracle;Cloud;Learning,,intermediate,English,,,free,,,,,,"{""url"": ""https://learn.oracle.com/ols/course/whats-new-in-content-management-2043-new/37192/90272/""}",2026-05-23 14:09:03,active,
oracle_learn_006ce9e9,oracle_learn,Oracle Learning Explorer,https://learn.oracle.com/sitemap.xml,90337,https://learn.oracle.com/ols/course/whats-new-in-content-management-2111-new/37192/90337/,,Cloud Computing,,Oracle;Cloud;Learning,,intermediate,English,,,free,,,,,,"{""url"": ""https://learn.oracle.com/ols/course/whats-new-in-content-management-2111-new/37192/90337/""}",2026-05-23 14:09:03,active,
oracle_learn_004300c1,oracle_learn,Oracle Learning Explorer,https://learn.oracle.com/sitemap.xml,90585,https://learn.oracle.com/ols/course/whats-new-in-content-management-2113-new/37192/90585/,,Cloud Computing,,Oracle;Cloud;Learning,,intermediate,English,,,free,,,,,,"{""url"": ""https://learn.oracle.com/ols/course/whats-new-in-content-management-2113-new/37192/90585/""}",2026-05-23 14:09:03,active,
oracle_learn_0020edbd,oracle_learn,Oracle Learning Explorer,https://learn.oracle.com/sitemap.xml,90621,https://learn.oracle.com/ols/course/whats-new-in-content-management-2112-new/37192/90621/,,Cloud Computing,,Oracle;Cloud;Learning,,intermediate,English,,,free,,,,,,"{""url"": ""https://learn.oracle.com/ols/course/whats-new-in-content-management-2112-new/37192/90621/""}",2026-05-23 14:09:03,active,
oracle_learn_00926cc7,oracle_learn,Oracle Learning Explorer,https://learn.oracle.com/sitemap.xml,91015,https://learn.oracle.com/ols/course/data-modelling-and-design/37192/91015/,,Cloud Computing,,Oracle;Cloud;Learning,,intermediate,English,,,free,,,,,,"{""url"": ""https://learn.oracle.com/ols/course/data-modelling-and-design/37192/91015/""}",2026-05-23 14:09:03,active,
oracle_learn_00523144,oracle_learn,Oracle Learning Explorer,https://learn.oracle.com/sitemap.xml,94304,https://learn.oracle.com/ols/course/prepare-for-oracle-cloud-platform-digital-assistant-2022-professional/37192/94304/,,Cloud Computing,,Oracle;Cloud;Learning,,intermediate,English,,,free,,,,,,"{""url"": ""https://learn.oracle.com/ols/course/prepare-for-oracle-cloud-platform-digital-assistant-2022-professional/37192/94304/""}",2026-05-23 14:09:03,active,
oracle_learn_005de444,oracle_learn,Oracle Learning Explorer,https://learn.oracle.com/sitemap.xml,94498,https://learn.oracle.com/ols/course/prepare-for-oracle-cloud-platform-application-integration-2022-professional/37192/94498/,,Cloud Computing,,Oracle;Cloud;Learning,,intermediate,English,,,free,,,,,,"{""url"": ""https://learn.oracle.com/ols/course/prepare-for-oracle-cloud-platform-application-integration-2022-professional/37192/94498/""}",2026-05-23 14:09:03,active,
oracle_learn_002f8d66,oracle_learn,Oracle Learning Explorer,https://learn.oracle.com/sitemap.xml,94567,https://learn.oracle.com/ols/course/whats-new-in-visual-builder-studio-new/37192/94567/,,Cloud Computing,,Oracle;Cloud;Learning,,intermediate,English,,,free,,,,,,"{""url"": ""https://learn.oracle.com/ols/course/whats-new-in-visual-builder-studio-new/37192/94567/""}",2026-05-23 14:09:03,active,
oracle_learn_004f9397,oracle_learn,Oracle Learning Explorer,https://learn.oracle.com/sitemap.xml,94631,https://learn.oracle.com/ols/course/whats-new-in-oracle-visual-builder2010-new/37192/94631/,,Cloud Computing,,Oracle;Cloud;Learning,,intermediate,English,,,free,,,,,,"{""url"": ""https://learn.oracle.com/ols/course/whats-new-in-oracle-visual-builder2010-new/37192/94631/""}",2026-05-23 14:09:03,active,
oracle_learn_00375b64,oracle_learn,Oracle Learning Explorer,https://learn.oracle.com/sitemap.xml,94646,https://learn.oracle.com/ols/course/whats-new-in-visual-builder-studio-application-extensions-new/37192/94646/,,Cloud Computing,,Oracle;Cloud;Learning,,intermediate,English,,,free,,,,,,"{""url"": ""https://learn.oracle.com/ols/course/whats-new-in-visual-builder-studio-application-extensions-new/37192/94646/""}",2026-05-23 14:09:03,active,
oracle_learn_00146760,oracle_learn,Oracle Learning Explorer,https://learn.oracle.com/sitemap.xml,94656,https://learn.oracle.com/ols/course/whats-new-for-oracle-content-management-2042-new/37192/94656/,,Cloud Computing,,Oracle;Cloud;Learning,,intermediate,English,,,free,,,,,,"{""url"": ""https://learn.oracle.com/ols/course/whats-new-for-oracle-content-management-2042-new/37192/94656/""}",2026-05-23 14:09:03,active,
oracle_learn_008be726,oracle_learn,Oracle Learning Explorer,https://learn.oracle.com/sitemap.xml,95359,https://learn.oracle.com/ols/course/whats-new-for-oracle-content-management-2041-new/37192/95359/,,Cloud Computing,,Oracle;Cloud;Learning,,intermediate,English,,,free,,,,,,"{""url"": ""https://learn.oracle.com/ols/course/whats-new-for-oracle-content-management-2041-new/37192/95359/""}",2026-05-23 14:09:03,active,
oracle_learn_00572555,oracle_learn,Oracle Learning Explorer,https://learn.oracle.com/sitemap.xml,95362,https://learn.oracle.com/ols/course/whats-new-in-visual-builder-studio-visual-applications-new/37192/95362/,,Cloud Computing,,Oracle;Cloud;Learning,,intermediate,English,,,free,,,,,,"{""url"": ""https://learn.oracle.com/ols/course/whats-new-in-visual-builder-studio-visual-applications-new/37192/95362/""}",2026-05-23 14:09:03,active,
oracle_learn_000dea39,oracle_learn,Oracle Learning Explorer,https://learn.oracle.com/sitemap.xml,95816,https://learn.oracle.com/ols/course/whats-new-in-integration-cloud-212-and-215-process-new/37192/95816/,,Cloud Computing,,Oracle;Cloud;Learning,,intermediate,English,,,free,,,,,,"{""url"": ""https://learn.oracle.com/ols/course/whats-new-in-integration-cloud-212-and-215-process-new/37192/95816/""}",2026-05-23 14:09:03,active,
oracle_learn_0027c333,oracle_learn,Oracle Learning Explorer,https://learn.oracle.com/sitemap.xml,95839,https://learn.oracle.com/ols/course/whats-new-in-integration-cloud-212-and-215-integration-b2b-file-server-new/37192/95839/,,Cloud Computing,,Oracle;Cloud;Learning,,intermediate,English,,,free,,,,,,"{""url"": ""https://learn.oracle.com/ols/course/whats-new-in-integration-cloud-212-and-215-integration-b2b-file-server-new/37192/95839/""}",2026-05-23 14:09:03,active,
oracle_learn_008075a6,oracle_learn,Oracle Learning Explorer,https://learn.oracle.com/sitemap.xml,95841,https://learn.oracle.com/ols/course/whats-new-in-integration-cloud-212-and-215-insight-new/37192/95841/,,Cloud Computing,,Oracle;Cloud;Learning,,intermediate,English,,,free,,,,,,"{""url"": ""https://learn.oracle.com/ols/course/whats-new-in-integration-cloud-212-and-215-insight-new/37192/95841/""}",2026-05-23 14:09:03,active,
oracle_learn_00296fce,oracle_learn,Oracle Learning Explorer,https://learn.oracle.com/sitemap.xml,95906,https://learn.oracle.com/ols/course/whats-new-in-oracle-digital-assistant-2009-new/37192/95906/,,Cloud Computing,,Oracle;Cloud;Learning,,intermediate,English,,,free,,,,,,"{""url"": ""https://learn.oracle.com/ols/course/whats-new-in-oracle-digital-assistant-2009-new/37192/95906/""}",2026-05-23 14:09:03,active,
oracle_learn_006b9bf5,oracle_learn,Oracle Learning Explorer,https://learn.oracle.com/sitemap.xml,95908,https://learn.oracle.com/ols/course/whats-new-in-oracle-digital-assistant-2012-new/37192/95908/,,Cloud Computing,,Oracle;Cloud;Learning,,intermediate,English,,,free,,,,,,"{""url"": ""https://learn.oracle.com/ols/course/whats-new-in-oracle-digital-assistant-2012-new/37192/95908/""}",2026-05-23 14:09:03,active,
oracle_learn_00471902,oracle_learn,Oracle Learning Explorer,https://learn.oracle.com/sitemap.xml,95910,https://learn.oracle.com/ols/course/whats-new-in-oracle-digital-assistant-2102-new/37192/95910/,,Cloud Computing,,Oracle;Cloud;Learning,,intermediate,English,,,free,,,,,,"{""url"": ""https://learn.oracle.com/ols/course/whats-new-in-oracle-digital-assistant-2102-new/37192/95910/""}",2026-05-23 14:09:03,active,
oracle_learn_006d6658,oracle_learn,Oracle Learning Explorer,https://learn.oracle.com/sitemap.xml,95955,https://learn.oracle.com/ols/course/whats-new-in-integration-cloud-212-and-215-adapters-connectivity/37192/95955/,,Cloud Computing,,Oracle;Cloud;Learning,,intermediate,English,,,free,,,,,,"{""url"": ""https://learn.oracle.com/ols/course/whats-new-in-integration-cloud-212-and-215-adapters-connectivity/37192/95955/""}",2026-05-23 14:09:03,active,
oracle_learn_0000aa63,oracle_learn,Oracle Learning Explorer,https://learn.oracle.com/sitemap.xml,96123,https://learn.oracle.com/ols/course/whats-new-in-oracle-blockchain-platform-2112-new/37192/96123/,,Cloud Computing,,Oracle;Cloud;Learning,,intermediate,English,,,free,,,,,,"{""url"": ""https://learn.oracle.com/ols/course/whats-new-in-oracle-blockchain-platform-2112-new/37192/96123/""}",2026-05-23 14:09:03,active,
oracle_learn_0028e002,oracle_learn,Oracle Learning Explorer,https://learn.oracle.com/sitemap.xml,96145,https://learn.oracle.com/ols/course/whats-new-in-oracle-blockchain-platform-2033-new/37192/96145/,,Cloud Computing,,Oracle;Cloud;Learning,,intermediate,English,,,free,,,,,,"{""url"": ""https://learn.oracle.com/ols/course/whats-new-in-oracle-blockchain-platform-2033-new/37192/96145/""}",2026-05-23 14:09:03,active,
oracle_learn_003bedf7,oracle_learn,Oracle Learning Explorer,https://learn.oracle.com/sitemap.xml,96148,https://learn.oracle.com/ols/course/build-sites-using-oracle-content-management/37192/96148/,,Cloud Computing,,Oracle;Cloud;Learning,,intermediate,English,,,free,,,,,,"{""url"": ""https://learn.oracle.com/ols/course/build-sites-using-oracle-content-management/37192/96148/""}",2026-05-23 14:09:03,active,
oracle_learn_000c56ea,oracle_learn,Oracle Learning Explorer,https://learn.oracle.com/sitemap.xml,96269,https://learn.oracle.com/ols/course/whats-new-in-oracle-digital-assistant-2104-new/37192/96269/,,Cloud Computing,,Oracle;Cloud;Learning,,intermediate,English,,,free,,,,,,"{""url"": ""https://learn.oracle.com/ols/course/whats-new-in-oracle-digital-assistant-2104-new/37192/96269/""}",2026-05-23 14:09:03,active,
oracle_learn_0016c9be,oracle_learn,Oracle Learning Explorer,https://learn.oracle.com/sitemap.xml,96459,https://learn.oracle.com/ols/course/get-started-with-blockchain/37192/96459/,,Cloud Computing,,Oracle;Cloud;Learning,,intermediate,English,,,free,,,,,,"{""url"": ""https://learn.oracle.com/ols/course/get-started-with-blockchain/37192/96459/""}",2026-05-23 14:09:03,active,
oracle_learn_0028419a,oracle_learn,Oracle Learning Explorer,https://learn.oracle.com/sitemap.xml,96587,https://learn.oracle.com/ols/course/whats-new-in-visual-builder-studio-2104-visual-applications-new/37192/96587/,,Cloud Computing,,Oracle;Cloud;Learning,,intermediate,English,,,free,,,,,,"{""url"": ""https://learn.oracle.com/ols/course/whats-new-in-visual-builder-studio-2104-visual-applications-new/37192/96587/""}",2026-05-23 14:09:03,active,
oracle_learn_005af079,oracle_learn,Oracle Learning Explorer,https://learn.oracle.com/sitemap.xml,96589,https://learn.oracle.com/ols/course/migrate-on-premise-applications-to-kubernetes-new/37192/96589/,,Cloud Computing,,Oracle;Cloud;Learning,,intermediate,English,,,free,,,,,,"{""url"": ""https://learn.oracle.com/ols/course/migrate-on-premise-applications-to-kubernetes-new/37192/96589/""}",2026-05-23 14:09:03,active,
oracle_learn_00539f1c,oracle_learn,Oracle Learning Explorer,https://learn.oracle.com/sitemap.xml,97068,https://learn.oracle.com/ols/course/accelerating-aiml-with-oci-container-engine-for-kubernetes-new/37192/97068/,,Cloud Computing,,Oracle;Cloud;Learning,,intermediate,English,,,free,,,,,,"{""url"": ""https://learn.oracle.com/ols/course/accelerating-aiml-with-oci-container-engine-for-kubernetes-new/37192/97068/""}",2026-05-23 14:09:03,active,
